Stage Name,Real Name,Group,Instagram,Profile Pic,Kpoppin Profile 
Taeeun,Moon Taeun,IM,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_taeeun.png,https://kpopping.com/profiles/artist/2317-Taeeun
Taeha,Kim Taeha,Momoland,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose(33).png,https://kpopping.com/profiles/artist/605-Taeha
Taeha,Yoo Taeha,Berry Good,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_with-boxstripe_1.png,https://kpopping.com/profiles/artist/2024-Taeha
Taeha,Lee Taeha,D.I.P,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Taeha_default_silhouette(1).png,https://kpopping.com/profiles/artist/1791-Taeha
Taehee,Kim Tae Hee,A.KOR,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_Taehee_1.png,https://kpopping.com/profiles/artist/959-Taehee
Taeheon,Kim Tae-Heon,ZE:A,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_taeheon(2).png,https://kpopping.com/profiles/artist/1176-Taeheon
Taeho,Kim Tae Ho,Imfact,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_taeho.png,https://kpopping.com/profiles/artist/1032-Taeho
Taehyun,Noh Taehyun,"HOTSHOT, JBJ",https://www.instagram.com/roh_taehyun/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose(27).png,https://kpopping.com/profiles/artist/559-Taehyun
Taehyun,Nam Taehyun,Winner,https://www.instagram.com/souththth/?hl=en,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_unnamed_5.png,https://kpopping.com/profiles/artist/3232-Taehyun
Taeil,Moon Tae Il,"NCT 127, NCT U, NCT",,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_TAEIL-350_400.png,https://kpopping.com/profiles/artist/312-Taeil
Taeil,Lee Tae Il,Block B,https://www.instagram.com/2taeil2/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_taeil.png,https://kpopping.com/profiles/artist/489-Taeil
Taeju,Choi Taeju,,https://www.instagram.com/taeju_tomato/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_taeju.png,https://kpopping.com/profiles/artist/1560-Taeju
Taemin,Lee Taemin,SHINee,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose(9).png,https://kpopping.com/profiles/artist/298-Taemin
Taevin,Lee Se Woong,MYTEEN,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Taevin_default_silhouette.png,https://kpopping.com/profiles/artist/848-Taevin
Taewoo,Kim Taewoo,g.o.d,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_god_taewoo1_350x400.png,https://kpopping.com/profiles/artist/5846-Taewoo
Taewoong,Yoo Taewoong,SNUPER,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_taewoong(2).png,https://kpopping.com/profiles/artist/1117-Taewoong
Taeyang,Dong Youngbae,BIGBANG,https://www.instagram.com/__youngbae__/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_sg.png,https://kpopping.com/profiles/artist/311-Taeyang
Taeyang,Yoo Taeyang,SF9,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_taeyang.png,https://kpopping.com/profiles/artist/570-Taeyang
Taeyeon,Kim Tae-yeon,Girls' Generation,http://instagram.com/taeyeon_ss,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_Taeyeon1349.png,https://kpopping.com/profiles/artist/26-Taeyeon
Taeyong,Lee Tae Yong,"NCT 127, NCT U, NCT",,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_ty2-350x400(1).png,https://kpopping.com/profiles/artist/290-Taeyong
TaeYoung,unknown,Seven O’Clock,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_taeyoung.png,https://kpopping.com/profiles/artist/1110-TaeYoung
Taeyoung,Jung Seunghwan,Black6ix,https://www.instagram.com/tae___00/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_taeyoung(1).png,https://kpopping.com/profiles/artist/1749-Taeyoung
TAG,Son Young Taek,Golden Child,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_tag.png,https://kpopping.com/profiles/artist/1009-TAG
Taichi,Taichi Honda,BLANC7,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_taichi.png,https://kpopping.com/profiles/artist/999-Taichi
Takuya,Terada Takuya,Cross Gene,https://www.instagram.com/cg_takuya/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_3065.png,https://kpopping.com/profiles/artist/1679-Takuya
Tao,Huang Zitao,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Tao_Pose_masterworksquare.png,https://kpopping.com/profiles/artist/219-Tao
Taro,Choi Wonjin,H.B.Y,https://www.instagram.com/taro_ov/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_taro.png,https://kpopping.com/profiles/artist/1514-Taro
Teddy,unknown,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_teddy.png,https://kpopping.com/profiles/artist/1961-Teddy
Teddy Park,Park Hongjoon,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Teddy_Park_default_silhouette.png,https://kpopping.com/profiles/artist/5868-Teddy-Park
Tei,unknown,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Tei_default_silhouette.png,https://kpopping.com/profiles/artist/3719-Tei
TEM,Esther Taem/ Taem Gongju,4TEN,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_375px-4TEN_TEM_1.png,https://kpopping.com/profiles/artist/1774-TEM
Ten,Chittaphon Leechaiyapornkul,"NCT U, NCT",,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_ten-350_400.png,https://kpopping.com/profiles/artist/350-Ten
Teno,Hwang Euijeong,BLANC7,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_teno.png,https://kpopping.com/profiles/artist/995-Teno
Terry,Han Da Som,NeonPunch,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_terry.png,https://kpopping.com/profiles/artist/4821-Terry
The King,Kim Hyunjae,Black6ix,https://www.instagram.com/b6_theking/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/The_King_default_silhouette(1).png,https://kpopping.com/profiles/artist/1750-The-King
The8,Xu Minghao,Seventeen,https://www.instagram.com/xuminghao_o/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_the8.png,https://kpopping.com/profiles/artist/271-The8
Tiffany,Stephanie Young Hwang,Girls' Generation,https://www.instagram.com/tiffanyyoungofficial/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_Tiffany350x400(1).png,https://kpopping.com/profiles/artist/61-Tiffany
Tiger JK,unknown,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_tiger_jk.png,https://kpopping.com/profiles/artist/1224-Tiger-JK
Timoteo,unknown,HOTSHOT,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Timoteo_default_silhouette(1).png,https://kpopping.com/profiles/artist/557-Timoteo
Tony,An Seungho,H.O.T,https://www.instagram.com/tntonyan/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Tony_default_silhouette.png,https://kpopping.com/profiles/artist/5965-Tony
Ttabo,Fu Ying Nan,RANIA,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_ttabo.png,https://kpopping.com/profiles/artist/4772-Ttabo
Tymee,Lee Ok-joo,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_tymee.png,https://kpopping.com/profiles/artist/179-Tymee
Tzuyu,Chou Tzuyu,Twice,https://www.instagram.com/twicetagram/?hl=en,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_Tzuyu350x400.png,https://kpopping.com/profiles/artist/137-Tzuyu
U,Mizuguchi Yuto,ONF,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_u.png,https://kpopping.com/profiles/artist/859-U
U,Woo Chang Beom,Vermuda,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_Picture1kl.png,https://kpopping.com/profiles/artist/1160-U
U-JI,Jung Yu Ji,"EXID, Bestie",,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/U-JI_Pose_ujisquare(1).png,https://kpopping.com/profiles/artist/191-U-JI
U-Kwon,Kim Yu Kwon,Block B,https://www.instagram.com/uk_530/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_ukwoncinturpnag.png,https://kpopping.com/profiles/artist/490-U-Kwon
U-Tae,Woo Tae,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/U-Tae_default_silhouette(1).png,https://kpopping.com/profiles/artist/1880-U-Tae
Uchae,Yu Hye Jun,NATURE,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_NATURE_Uchae_Allegro_Cantabile_promo_photo.png,https://kpopping.com/profiles/artist/5416-Uchae
UEE,Kim Yoo Jin,After School,http://instagram.com/uieing,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/UEE_Pose_ueesquare.png,https://kpopping.com/profiles/artist/81-UEE
Uhm Junghwa,Uhm Junghwa,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_junghwa.png,https://kpopping.com/profiles/artist/2915-Uhm-Junghwa
Uhyeong,Jin Yuhyeong,D.I.P,https://www.instagram.com/_uhyeong_/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_uhyeong.png,https://kpopping.com/profiles/artist/1790-Uhyeong
Uiyeon,Jeon Mingi,GreatGuys,https://www.instagram.com/_min_747/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Uiyeon_default_silhouette.png,https://kpopping.com/profiles/artist/5481-Uiyeon
Umji,Kim Ye Won,GFriend,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_umji2.png,https://kpopping.com/profiles/artist/88-Umji
Ungjae,Na Ung Jae,Imfact,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_ungjae.png,https://kpopping.com/profiles/artist/1034-Ungjae
V,Kim Tae-hyung,BTS,https://www.instagram.com/bts.bighitofficial,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/V_Pose_vsquare.png,https://kpopping.com/profiles/artist/160-V
Vaan,Kim Sang Won,Seven O’Clock,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_vaan.png,https://kpopping.com/profiles/artist/1106-Vaan
Vernon,Hansol Vernon Choi,Seventeen,https://www.instagram.com/chwenotchew/?utm_source=ig_embed&utm_campaign=embed_loading_state_control,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_vernon.png,https://kpopping.com/profiles/artist/273-Vernon
Victor,Victor Han,AboutU,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Victor_Han_default_silhouette.png,https://kpopping.com/profiles/artist/6244-Victor
Victoria,Song Qian,f(x),https://www.instagram.com/victoria02_02/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Victoria_Pose_krystalsquia.png,https://kpopping.com/profiles/artist/98-Victoria
Villain,Lee Seunghyun,SPECTRUM,https://www.instagram.com/win.hyun_2_717/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_spectrum_villain1_350.png,https://kpopping.com/profiles/artist/6113-Villain
Viva,Hwang Ji Won,Good Day,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_viva.png,https://kpopping.com/profiles/artist/2386-Viva
Vivi,Wong Kahei,LOONA,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/pose_vivi.png,https://kpopping.com/profiles/artist/374-Vivi
Way,Heo Min Seon,Crayon Pop,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Way_Pose_waysquare.png,https://kpopping.com/profiles/artist/102-Way
Wei,Lee Sung Joon,UP10TION,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_weia.png,https://kpopping.com/profiles/artist/590-Wei
Wendy,Son Seung-wan,Red Velvet,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_F2EA0171-17E0-423B-B211-617A76DEDBAF.png,https://kpopping.com/profiles/artist/55-Wendy
Wenhan,Li Wenhan,UNIQ,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_wenhan.png,https://kpopping.com/profiles/artist/1136-Wenhan
Wheein,Jung Whee In,Mamamoo,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_wheein.png,https://kpopping.com/profiles/artist/112-Wheein
Wheesung,unknown,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Wheesung_default_silhouette.png,https://kpopping.com/profiles/artist/3110-Wheesung
WIN,Han Jae Eun,INX,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_win.png,https://kpopping.com/profiles/artist/1039-WIN
WinWin,Dong Si Cheng,"NCT 127, NCT U, NCT",,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_ww-350x400.png,https://kpopping.com/profiles/artist/352-WinWin
Won Joo,Kim Won Joo,4MEN,http://instagram.com/4menwonjoo,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Won_Joo_default_silhouette.png,https://kpopping.com/profiles/artist/6775-Won-Joo
Wonho,Shin Ho-seok,Monsta X,https://www.instagram.com/official_monsta_x/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_wonho_1.png,https://kpopping.com/profiles/artist/256-Wonho
WonI,Jung Ji Won,Batu,https://www.instagram.com/Z12_batu/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/WonI_default_silhouette.png,https://kpopping.com/profiles/artist/6231-WonI
Wonpil,Kim Won Pil,Day6,https://www.instagram.com/kkkkwp/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_wonpil.png,https://kpopping.com/profiles/artist/552-Wonpil
Wontak,Ju Wontak,Rainz,https://www.instagram.com/bhm__99/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_wontak.png,https://kpopping.com/profiles/artist/1801-Wontak
Wonwoo,Jeon Wonwoo,Seventeen,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_wonwoo_png_by_taeapple-db188tx.png,https://kpopping.com/profiles/artist/268-Wonwoo
Wonyoung,Jang Wonyoung,IZ*ONE,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_izone_wonyoung1_350x400.png,https://kpopping.com/profiles/artist/5779-Wonyoung
Woo Won Jae,unknown,,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_woo_wonjae.png,https://kpopping.com/profiles/artist/1211-Woo-Won-Jae
Woo Yeop,unknown,TRCNG,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_wooyeop.png,https://kpopping.com/profiles/artist/1506-Woo-Yeop
Woohee,Bae Woo-hee,"Dal Shabet, UNI.T",https://www.instagram.com/woohee91/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_woohee.png,https://kpopping.com/profiles/artist/124-Woohee
Woohyuk,Jang Woohyuk,H.O.T,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Woohyuk_default_silhouette.png,https://kpopping.com/profiles/artist/5964-Woohyuk
Woohyuk,unknown,Like A Movie,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Woohyuk_default_silhouette(1).png,https://kpopping.com/profiles/artist/6332-Woohyuk
Woohyun,Nam Woo Hyun,INFINITE,https://www.instagram.com/nwh91/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_woohyun_png_by_alicemad-d6egc8y.png,https://kpopping.com/profiles/artist/1314-Woohyun
Woojin,Park Woojin,Wanna One,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_copy.png,https://kpopping.com/profiles/artist/322-Woojin
Woojin,Kim Woo-jin,Stray Kids,https://www.instagram.com/realstraykids/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_Woojin350x400.png,https://kpopping.com/profiles/artist/2629-Woojin
WooJin,Lee Woo Jin,TheEastLight.,https://www.instagram.com/the_greatest_woojin/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/WooJin_default_silhouette.png,https://kpopping.com/profiles/artist/6772-WooJin
Woojin,Lee Woojin,Target,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_woojin.png,https://kpopping.com/profiles/artist/1530-Woojin
Woojoo,Kim Sang Yun,14U,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_woojoo.png,https://kpopping.com/profiles/artist/4598-Woojoo
Woolim,Hwang Woo Lim,Playback,https://www.instagram.com/ggbaewl_/?hl=en,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_qewtry.png,https://kpopping.com/profiles/artist/2133-Woolim
Wooseok,Jung Woo Seok,Pentagon,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_wooseok.png,https://kpopping.com/profiles/artist/289-Wooseok
Wooshin,Kim Woo Seok,UP10TION,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_wooshin.png,https://kpopping.com/profiles/artist/592-Wooshin
Woosoo,Woo Youngsoo,MASC,https://www.instagram.com/w_youngsoo/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_woosoo.png,https://kpopping.com/profiles/artist/1804-Woosoo
Woosu,Kim Minseok,IZ,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/Woosu_default_silhouette.png,https://kpopping.com/profiles/artist/6323-Woosu
Woosung,Choi Seonghyuk,SNUPER,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_woosung(1).png,https://kpopping.com/profiles/artist/1120-Woosung
Woosung,Kim Woosung,The Rose,https://www.instagram.com/iwoosung/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_woosung.png,https://kpopping.com/profiles/artist/1123-Woosung
Wooyoung,unknown,TST,,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_wooyoung_ts.png,https://kpopping.com/profiles/artist/1130-Wooyoung
Wooyoung,Jang Wooyoung,2PM,https://www.instagram.com/0430_live_boy/,https://kpopping.com/uploads/documents/encyclopedia_pose_sidebar_top-kept/second_pose_wooyoung.png,https://kpopping.com/profiles/artist/1761-Wooyoung
